capability_id,platform,impl,status,note
cap.topology.multicam.concurrent,win32,mediafoundation,emulate,top-mf-multicam-uncoordinated
cap.topology.multicam.concurrent,web,getusermedia,emulate,top-web-twocam
cap.topology.multicam.concurrent,uvc-direct,uvc,deny,top-uvc-singledevice
cap.topology.multicam.concurrent,genicam,sfnc,deny,top-genicam-perdevice
cap.topology.multicam.deviceset.enumerate,macos,avfoundation,deny,top-avf-multicam-nomacos
cap.topology.multicam.deviceset.enumerate,ios,avfoundation,native,
cap.topology.multicam.deviceset.enumerate,android,camera2ndk,native,top-camera2-concurrentid-java
cap.topology.multicam.deviceset.enumerate,android,camerax,native,top-camera2-concurrentid-java
cap.topology.multicam.deviceset.enumerate,linux,v4l2,deny,top-v4l2-nomulticam
cap.topology.multicam.deviceset.enumerate,linux,libcamera,deny,top-libcamera-nodeviceset
cap.topology.multicam.deviceset.enumerate,linux,pipewire,deny,top-pw-nodeviceset
cap.topology.multicam.deviceset.enumerate,win32,mediafoundation,deny,top-mf-nodeviceset
cap.topology.multicam.deviceset.enumerate,web,getusermedia,deny,top-web-nodeviceset
cap.topology.multicam.deviceset.enumerate,uvc-direct,uvc,deny,top-uvc-singledevice
cap.topology.multicam.deviceset.enumerate,genicam,sfnc,deny,top-genicam-perdevice
cap.topology.multicam.cost.hardware,macos,avfoundation,deny,top-avf-multicam-nomacos
cap.topology.multicam.cost.hardware,ios,avfoundation,native,
cap.topology.multicam.cost.hardware,android,camera2ndk,deny,top-no-costbudget
cap.topology.multicam.cost.hardware,android,camerax,deny,top-no-costbudget
cap.topology.multicam.cost.hardware,linux,v4l2,deny,top-no-costbudget
cap.topology.multicam.cost.hardware,linux,libcamera,deny,top-no-costbudget
cap.topology.multicam.cost.hardware,linux,pipewire,deny,top-no-costbudget
cap.topology.multicam.cost.hardware,win32,mediafoundation,deny,top-no-costbudget
cap.topology.multicam.cost.hardware,web,getusermedia,deny,top-no-costbudget
cap.topology.multicam.cost.hardware,uvc-direct,uvc,deny,top-no-costbudget
cap.topology.multicam.cost.hardware,genicam,sfnc,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,macos,avfoundation,deny,top-avf-multicam-nomacos
cap.topology.multicam.cost.systempressure,ios,avfoundation,native,
cap.topology.multicam.cost.systempressure,android,camera2ndk,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,android,camerax,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,linux,v4l2,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,linux,libcamera,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,linux,pipewire,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,win32,mediafoundation,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,web,getusermedia,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,uvc-direct,uvc,deny,top-no-costbudget
cap.topology.multicam.cost.systempressure,genicam,sfnc,deny,top-no-costbudget
cap.topology.multicam.perstream.cap,macos,avfoundation,deny,top-avf-multicam-nomacos
cap.topology.multicam.perstream.cap,ios,avfoundation,native,
cap.topology.multicam.perstream.cap,android,camera2ndk,native,
cap.topology.multicam.perstream.cap,android,camerax,emulate,top-camerax-interop
cap.topology.multicam.perstream.cap,linux,v4l2,deny,top-v4l2-nomulticam
cap.topology.multicam.perstream.cap,linux,libcamera,deny,top-libcamera-nodeviceset
cap.topology.multicam.perstream.cap,linux,pipewire,deny,top-pw-nodeviceset
cap.topology.multicam.perstream.cap,win32,mediafoundation,deny,top-mf-nodeviceset
cap.topology.multicam.perstream.cap,web,getusermedia,deny,top-web-nodeviceset
cap.topology.multicam.perstream.cap,uvc-direct,uvc,deny,top-uvc-singledevice
cap.topology.multicam.perstream.cap,genicam,sfnc,deny,top-genicam-perdevice
cap.topology.multicam.participation,macos,avfoundation,deny,top-avf-multicam-nomacos
cap.topology.multicam.participation,ios,avfoundation,native,
cap.topology.multicam.participation,android,camera2ndk,native,top-camera2-concurrentid-java
cap.topology.multicam.participation,android,camerax,native,top-camera2-concurrentid-java
cap.topology.multicam.participation,linux,v4l2,deny,top-v4l2-nomulticam
cap.topology.multicam.participation,linux,libcamera,deny,top-libcamera-nodeviceset
cap.topology.multicam.participation,linux,pipewire,deny,top-pw-nodeviceset
cap.topology.multicam.participation,win32,mediafoundation,deny,top-mf-nodeviceset
cap.topology.multicam.participation,web,getusermedia,deny,top-web-nodeviceset
cap.topology.multicam.participation,uvc-direct,uvc,deny,top-uvc-singledevice
cap.topology.multicam.participation,genicam,sfnc,deny,top-genicam-perdevice
cap.topology.logical.is,macos,avfoundation,native,
cap.topology.logical.is,ios,avfoundation,native,
cap.topology.logical.is,android,camera2ndk,native,
cap.topology.logical.is,android,camerax,emulate,top-camerax-interop
cap.topology.logical.is,linux,v4l2,deny,top-v4l2-nological
cap.topology.logical.is,linux,libcamera,deny,top-libcamera-nological
cap.topology.logical.is,linux,pipewire,deny,top-pw-nological
cap.topology.logical.is,win32,mediafoundation,deny,top-mf-nological
cap.topology.logical.is,web,getusermedia,deny,top-web-nological
cap.topology.logical.is,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.logical.is,genicam,sfnc,deny,top-genicam-source-notlogical
cap.topology.logical.constituents.enumerate,macos,avfoundation,native,
cap.topology.logical.constituents.enumerate,ios,avfoundation,native,
cap.topology.logical.constituents.enumerate,android,camera2ndk,native,
cap.topology.logical.constituents.enumerate,android,camerax,emulate,top-camerax-interop
cap.topology.logical.constituents.enumerate,linux,v4l2,deny,top-v4l2-nological
cap.topology.logical.constituents.enumerate,linux,libcamera,deny,top-libcamera-nological
cap.topology.logical.constituents.enumerate,linux,pipewire,deny,top-pw-nological
cap.topology.logical.constituents.enumerate,win32,mediafoundation,deny,top-mf-nological
cap.topology.logical.constituents.enumerate,web,getusermedia,deny,top-web-nological
cap.topology.logical.constituents.enumerate,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.logical.constituents.enumerate,genicam,sfnc,native,top-genicam-source-as-constituent
cap.topology.logical.constituent.ports,macos,avfoundation,native,
cap.topology.logical.constituent.ports,ios,avfoundation,native,
cap.topology.logical.constituent.ports,android,camera2ndk,native,
cap.topology.logical.constituent.ports,android,camerax,emulate,top-camerax-interop
cap.topology.logical.constituent.ports,linux,v4l2,deny,top-v4l2-nological
cap.topology.logical.constituent.ports,linux,libcamera,deny,top-libcamera-nological
cap.topology.logical.constituent.ports,linux,pipewire,deny,top-pw-nological
cap.topology.logical.constituent.ports,win32,mediafoundation,deny,top-mf-nological
cap.topology.logical.constituent.ports,web,getusermedia,deny,top-web-nological
cap.topology.logical.constituent.ports,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.logical.constituent.ports,genicam,sfnc,deny,top-genicam-source-notlogical
cap.topology.logical.constituent.activephysical,macos,avfoundation,native,
cap.topology.logical.constituent.activephysical,ios,avfoundation,native,
cap.topology.logical.constituent.activephysical,android,camera2ndk,native,
cap.topology.logical.constituent.activephysical,android,camerax,emulate,top-camerax-interop
cap.topology.logical.constituent.activephysical,linux,v4l2,deny,top-v4l2-nological
cap.topology.logical.constituent.activephysical,linux,libcamera,deny,top-libcamera-nological
cap.topology.logical.constituent.activephysical,linux,pipewire,deny,top-pw-nological
cap.topology.logical.constituent.activephysical,win32,mediafoundation,deny,top-mf-nological
cap.topology.logical.constituent.activephysical,web,getusermedia,deny,top-web-nological
cap.topology.logical.constituent.activephysical,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.logical.constituent.activephysical,genicam,sfnc,deny,top-genicam-source-notlogical
cap.topology.logical.switchover.zoomfactors,macos,avfoundation,deny,top-avf-switchover-nomacos
cap.topology.logical.switchover.zoomfactors,ios,avfoundation,native,
cap.topology.logical.switchover.zoomfactors,android,camera2ndk,deny,top-camera2-noswitchover-introspect
cap.topology.logical.switchover.zoomfactors,android,camerax,deny,top-camera2-noswitchover-introspect
cap.topology.logical.switchover.zoomfactors,linux,v4l2,deny,top-v4l2-nological
cap.topology.logical.switchover.zoomfactors,linux,libcamera,deny,top-libcamera-nological
cap.topology.logical.switchover.zoomfactors,linux,pipewire,deny,top-pw-nological
cap.topology.logical.switchover.zoomfactors,win32,mediafoundation,deny,top-mf-nological
cap.topology.logical.switchover.zoomfactors,web,getusermedia,deny,top-web-nological
cap.topology.logical.switchover.zoomfactors,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.logical.switchover.zoomfactors,genicam,sfnc,deny,top-genicam-source-notlogical
cap.topology.logical.switchover.behavior,macos,avfoundation,native,top-avf-switchover-behavior-both
cap.topology.logical.switchover.behavior,ios,avfoundation,native,
cap.topology.logical.switchover.behavior,android,camera2ndk,deny,top-camera2-noswitchover-control
cap.topology.logical.switchover.behavior,android,camerax,deny,top-camera2-noswitchover-control
cap.topology.logical.switchover.behavior,linux,v4l2,deny,top-v4l2-nological
cap.topology.logical.switchover.behavior,linux,libcamera,deny,top-libcamera-nological
cap.topology.logical.switchover.behavior,linux,pipewire,deny,top-pw-nological
cap.topology.logical.switchover.behavior,win32,mediafoundation,deny,top-mf-nological
cap.topology.logical.switchover.behavior,web,getusermedia,deny,top-web-nological
cap.topology.logical.switchover.behavior,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.logical.switchover.behavior,genicam,sfnc,deny,top-genicam-source-notlogical
cap.topology.logical.switchover.lock.recording,macos,avfoundation,native,
cap.topology.logical.switchover.lock.recording,ios,avfoundation,native,
cap.topology.logical.switchover.lock.recording,android,camera2ndk,deny,top-camera2-noswitchover-control
cap.topology.logical.switchover.lock.recording,android,camerax,deny,top-camera2-noswitchover-control
cap.topology.logical.switchover.lock.recording,linux,v4l2,deny,top-v4l2-nological
cap.topology.logical.switchover.lock.recording,linux,libcamera,deny,top-libcamera-nological
cap.topology.logical.switchover.lock.recording,linux,pipewire,deny,top-pw-nological
cap.topology.logical.switchover.lock.recording,win32,mediafoundation,deny,top-mf-nological
cap.topology.logical.switchover.lock.recording,web,getusermedia,deny,top-web-nological
cap.topology.logical.switchover.lock.recording,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.logical.switchover.lock.recording,genicam,sfnc,deny,top-genicam-source-notlogical
cap.topology.logical.sensor.synctype,macos,avfoundation,deny,top-avf-nosynctype
cap.topology.logical.sensor.synctype,ios,avfoundation,deny,top-avf-nosynctype
cap.topology.logical.sensor.synctype,android,camera2ndk,native,
cap.topology.logical.sensor.synctype,android,camerax,emulate,top-camerax-interop
cap.topology.logical.sensor.synctype,linux,v4l2,deny,top-v4l2-nological
cap.topology.logical.sensor.synctype,linux,libcamera,deny,top-libcamera-nological
cap.topology.logical.sensor.synctype,linux,pipewire,deny,top-pw-nological
cap.topology.logical.sensor.synctype,win32,mediafoundation,deny,top-mf-nological
cap.topology.logical.sensor.synctype,web,getusermedia,deny,top-web-nological
cap.topology.logical.sensor.synctype,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.logical.sensor.synctype,genicam,sfnc,deny,top-genicam-source-notlogical
cap.topology.physical.hotplug,macos,avfoundation,deny,top-avf-nophysicalhotplug
cap.topology.physical.hotplug,ios,avfoundation,deny,top-avf-nophysicalhotplug
cap.topology.physical.hotplug,android,camera2ndk,native,top-camera2-physhotplug-java
cap.topology.physical.hotplug,android,camerax,native,top-camera2-physhotplug-java
cap.topology.physical.hotplug,linux,v4l2,deny,top-v4l2-nological
cap.topology.physical.hotplug,linux,libcamera,deny,top-libcamera-nological
cap.topology.physical.hotplug,linux,pipewire,deny,top-pw-nological
cap.topology.physical.hotplug,win32,mediafoundation,deny,top-mf-nological
cap.topology.physical.hotplug,web,getusermedia,deny,top-web-nological
cap.topology.physical.hotplug,uvc-direct,uvc,deny,top-uvc-nological
cap.topology.physical.hotplug,genicam,sfnc,deny,top-genicam-source-notlogical
cap.stream.multi.concurrent,macos,avfoundation,native,
cap.stream.multi.concurrent,ios,avfoundation,native,
cap.stream.multi.concurrent,android,camera2ndk,native,
cap.stream.multi.concurrent,android,camerax,native,top-camerax-multistream
cap.stream.multi.concurrent,linux,v4l2,native,top-v4l2-multinode
cap.stream.multi.concurrent,linux,libcamera,native,
cap.stream.multi.concurrent,linux,pipewire,native,
cap.stream.multi.concurrent,win32,mediafoundation,native,
cap.stream.multi.concurrent,web,getusermedia,native,
cap.stream.multi.concurrent,uvc-direct,uvc,emulate,top-uvc-multivs-firmware
cap.stream.multi.concurrent,genicam,sfnc,native,
cap.stream.multi.perstream.format,macos,avfoundation,native,
cap.stream.multi.perstream.format,ios,avfoundation,native,
cap.stream.multi.perstream.format,android,camera2ndk,native,
cap.stream.multi.perstream.format,android,camerax,native,top-camerax-multistream
cap.stream.multi.perstream.format,linux,v4l2,native,top-v4l2-multinode
cap.stream.multi.perstream.format,linux,libcamera,native,
cap.stream.multi.perstream.format,linux,pipewire,native,
cap.stream.multi.perstream.format,win32,mediafoundation,native,
cap.stream.multi.perstream.format,web,getusermedia,native,
cap.stream.multi.perstream.format,uvc-direct,uvc,emulate,top-uvc-multivs-firmware
cap.stream.multi.perstream.format,genicam,sfnc,native,
cap.stream.multi.perstream.usecase,macos,avfoundation,native,
cap.stream.multi.perstream.usecase,ios,avfoundation,native,
cap.stream.multi.perstream.usecase,android,camera2ndk,native,
cap.stream.multi.perstream.usecase,android,camerax,native,top-camerax-usecase
cap.stream.multi.perstream.usecase,linux,v4l2,deny,top-v4l2-nousecase
cap.stream.multi.perstream.usecase,linux,libcamera,native,
cap.stream.multi.perstream.usecase,linux,pipewire,native,top-pw-mediarole
cap.stream.multi.perstream.usecase,win32,mediafoundation,native,
cap.stream.multi.perstream.usecase,web,getusermedia,deny,top-web-nousecase
cap.stream.multi.perstream.usecase,uvc-direct,uvc,deny,top-uvc-nousecase
cap.stream.multi.perstream.usecase,genicam,sfnc,deny,top-genicam-nousecase
cap.stream.multi.streamcount.ceiling,macos,avfoundation,deny,top-avf-nostreamcount
cap.stream.multi.streamcount.ceiling,ios,avfoundation,deny,top-avf-nostreamcount
cap.stream.multi.streamcount.ceiling,android,camera2ndk,native,
cap.stream.multi.streamcount.ceiling,android,camerax,emulate,top-camerax-interop
cap.stream.multi.streamcount.ceiling,linux,v4l2,deny,top-v4l2-nostreamcount
cap.stream.multi.streamcount.ceiling,linux,libcamera,deny,top-libcamera-nostreamcount
cap.stream.multi.streamcount.ceiling,linux,pipewire,deny,top-pw-nostreamcount
cap.stream.multi.streamcount.ceiling,win32,mediafoundation,deny,top-mf-nostreamcount
cap.stream.multi.streamcount.ceiling,web,getusermedia,deny,top-web-nostreamcount
cap.stream.multi.streamcount.ceiling,uvc-direct,uvc,deny,top-uvc-nostreamcount
cap.stream.multi.streamcount.ceiling,genicam,sfnc,native,
cap.stream.share.fanout,macos,avfoundation,native,
cap.stream.share.fanout,ios,avfoundation,native,
cap.stream.share.fanout,android,camera2ndk,native,
cap.stream.share.fanout,android,camerax,native,top-camerax-streamsharing
cap.stream.share.fanout,linux,v4l2,deny,top-v4l2-nofanout
cap.stream.share.fanout,linux,libcamera,deny,top-libcamera-nofanout
cap.stream.share.fanout,linux,pipewire,deny,top-pw-nofanout
cap.stream.share.fanout,win32,mediafoundation,deny,top-mf-nofanout
cap.stream.share.fanout,web,getusermedia,native,
cap.stream.share.fanout,uvc-direct,uvc,deny,top-uvc-nofanout
cap.stream.share.fanout,genicam,sfnc,native,
cap.stream.multiresolution,macos,avfoundation,deny,top-avf-nomultires
cap.stream.multiresolution,ios,avfoundation,deny,top-avf-nomultires
cap.stream.multiresolution,android,camera2ndk,native,
cap.stream.multiresolution,android,camerax,emulate,top-camerax-interop
cap.stream.multiresolution,linux,v4l2,deny,top-v4l2-nomultires
cap.stream.multiresolution,linux,libcamera,deny,top-libcamera-nomultires
cap.stream.multiresolution,linux,pipewire,deny,top-pw-nomultires
cap.stream.multiresolution,win32,mediafoundation,deny,top-mf-nomultires
cap.stream.multiresolution,web,getusermedia,deny,top-web-nomultires
cap.stream.multiresolution,uvc-direct,uvc,deny,top-uvc-nomultires
cap.stream.multiresolution,genicam,sfnc,deny,top-genicam-nomultires
cap.stream.source.multivs,macos,avfoundation,emulate,top-uvc-multivs-rawmacos
cap.stream.source.multivs,ios,avfoundation,deny,top-ios-noraw
cap.stream.source.multivs,android,camera2ndk,native,top-camera2-physstream
cap.stream.source.multivs,android,camerax,emulate,top-camerax-interop
cap.stream.source.multivs,linux,v4l2,native,top-v4l2-multinode
cap.stream.source.multivs,linux,libcamera,deny,top-libcamera-nomultivs
cap.stream.source.multivs,linux,pipewire,native,top-pw-multivs-backend
cap.stream.source.multivs,win32,mediafoundation,native,
